"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"21","@dikkeBana @PaulSkallas But guess who gets bullied abroad because of that film? Kazakhs! Who gets to hear this stup… https://t.co/s3xgibm2wK",FALSE,0,"UBisary",2022-12-06 07:09:21,TRUE,"1600023829266534403","1600024580902592512","1553234287889195008","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UBisary",0,FALSE,FALSE,NA,NA
"22","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 07:01:16,FALSE,NA,"1600022544970498048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ofortw",15,TRUE,FALSE,NA,NA
"23","In just fifty years Qatar has gone frm a poor fishing village to an oil giant and set as third-largest Natural gas… https://t.co/0eLmqXOlBO",FALSE,8,NA,2022-12-06 06:49:11,TRUE,NA,"1600019505291337729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sab_baloch",0,FALSE,FALSE,NA,NA
"24","RT @vivarioarriba: Dear Big Oil, when you've lost @NPR...

wow.

""...natural gas is in the way"" of achieving climate goals.

https://t.co/H…",FALSE,0,NA,2022-12-06 06:32:07,FALSE,NA,"1600015211129290752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpovijua",3,TRUE,FALSE,NA,NA
"25","RT @SullyCNBC: Europe's energy crisis is starting, not ending.  

Today is day #1 of the new normal for oil and natural gas. 

Tune into CN…",FALSE,0,NA,2022-12-06 06:26:52,FALSE,NA,"1600013887717638144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_papadakos",23,TRUE,FALSE,NA,NA
"26","@B0bby_Rickshaw @AlgodTrading We need to stop drilling for oil and natural gas, not find ways to make them more mon… https://t.co/udQvFJGTaZ",FALSE,0,"B0bby_Rickshaw",2022-12-06 06:20:16,TRUE,"1599908692358729728","1600012228647743490","1547630168012820481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikshah",0,FALSE,FALSE,NA,NA
"27","RT @professor_hasan: Iran and Pakistan upping the game to reach $5 Billion trade wrap. Oil and gas products like liquefied petroleum gas, g…",FALSE,0,NA,2022-12-06 06:15:45,FALSE,NA,"1600011090632486912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JUI_NW",2,TRUE,FALSE,NA,NA
"28","RT @MehdiRizvi123: inject crude oil and natural gas into global energy markets, which remain unstable in the wake of Russia’s military camp…",FALSE,0,NA,2022-12-06 06:09:39,FALSE,NA,"1600009555181973505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TBUM_Team",3,TRUE,FALSE,NA,NA
"29","@GavinNewsom A big reason for record profits is that natural gas prices are up as well. Normally natural gas and oil prices are opposite",FALSE,0,"GavinNewsom",2022-12-06 06:09:07,FALSE,"1599885320153354240","1600009422134448128","11347122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PushinVars",0,FALSE,FALSE,NA,NA
"30","Vladimir Putin's spectacular failures continue as US oil prices fall to their lowest level since Dec. 2021 &amp;amp; Go… https://t.co/l3xnoB8xQ9",FALSE,0,NA,2022-12-06 05:59:26,TRUE,NA,"1600006983213494272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suvkytect96038",0,FALSE,FALSE,NA,NA
"31","@business China's real strategic interests/benefits are ""North"" meaning Siberia. Siberia is a natural source of oil… https://t.co/5Y6funLX3N",FALSE,0,"business",2022-12-06 05:53:24,TRUE,"1595859020602023937","1600005464632176640","34713362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SwordFish713",0,FALSE,FALSE,NA,NA
"32","@POTUS Stop printing money. Stop raising interest rates.  Start producing usa oil and natural gas.",FALSE,0,"POTUS",2022-12-06 05:51:50,FALSE,"1599893880702378009","1600005073458778112","1349149096909668363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conyahsays",0,FALSE,FALSE,NA,NA
"33","RT @TraderJeyanth: Natural Gas Long from 465.80

#WTI #Oil #Brent #crudeoil #crude #OILPRICE #Forex #intraday #FUTURES #OOTT #scalp #CL_F #…",FALSE,0,NA,2022-12-06 05:43:06,FALSE,NA,"1600002875794821120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mobi_developer",1,TRUE,FALSE,NA,NA
"34","RT @gchahal: JUST IN: #BNNArgentina Reports.

The state-owned oil company YPF and Petronas will seek new partners for the construction of a…",FALSE,0,NA,2022-12-06 05:35:10,FALSE,NA,"1600000877259259904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SahilKu46927290",5,TRUE,FALSE,NA,NA
"35","RT @GovStitt: Ludicrous. It’s California’s own policies that are causing gas prices to skyrocket to nearly $5 per gallon.

Hey energy compa…",FALSE,0,NA,2022-12-06 05:33:56,FALSE,NA,"1600000567090323457",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OkieCatfan",49,TRUE,FALSE,NA,NA
"36","RT @OERBOK: Oil and natural gas supported almost 25% of Oklahoma's total statewide household earnings in 2021. 🏠 https://t.co/EBe4uatsrR",FALSE,0,NA,2022-12-06 05:33:45,FALSE,NA,"1600000523112837121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AztecBolting",1,TRUE,FALSE,NA,NA
"37","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 05:14:46,FALSE,NA,"1599995745062768641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Davidbrown050",15,TRUE,FALSE,NA,NA
"38","RT @SullyCNBC: Europe's energy crisis is starting, not ending.  

Today is day #1 of the new normal for oil and natural gas. 

Tune into CN…",FALSE,0,NA,2022-12-06 05:13:09,FALSE,NA,"1599995339141890048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joe_louderback",23,TRUE,FALSE,NA,NA
"39","RT @GernBla66740356: @stacey_wallen Whenever I hear the term ""fossil fuel"" I just giggle. If it was dinosaur juice we would have run out lo…",FALSE,0,NA,2022-12-06 05:12:45,FALSE,NA,"1599995238331781120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Comans3Beth",7,TRUE,FALSE,NA,NA
"40","@JaySwizzleStick @Bostons80113133 Funny though, US is still the world's biggest producer of both natural gas &amp; crud… https://t.co/X7Yp0vIZ5E",FALSE,1,"JaySwizzleStick",2022-12-06 05:11:31,TRUE,"1599928582067064833","1599994927475458048","1552533945970921473","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","25_cycle",0,FALSE,FALSE,NA,NA
"41","NATURAL OIL AND GAS CORPORATION LIMITED: Stock Market News and Information | ONGG| INE213A01029

All news about OIL… https://t.co/1PLCpqrwA0",FALSE,0,NA,2022-12-06 05:05:29,TRUE,NA,"1599993406050254848",NA,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>","10xshubhambapna",0,FALSE,FALSE,NA,NA
"42","Natural Gas Long from 465.80

#WTI #Oil #Brent #crudeoil #crude #OILPRICE #Forex #intraday #FUTURES #OOTT #scalp… https://t.co/QT4zm66v9D",FALSE,2,NA,2022-12-06 05:01:50,TRUE,NA,"1599992490832330754",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TraderJeyanth",1,FALSE,FALSE,NA,NA
"43","@DavidNi83043676 They usually look at energy produced by coal oil and natural gas and then multiply by the emission… https://t.co/4DUzPAAQmB",FALSE,9,"DavidNi83043676",2022-12-06 04:55:06,TRUE,"1599989970470518784","1599990795431313408","1268034641476284417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthewWielicki",0,FALSE,FALSE,NA,NA
"44","Energy update:
Oil - WTI (undated) 77.4 +0.47%
Oil - Brent (undated) 83.07 +0.46%
Natural Gas 5.6 +0.56%
Heating Oi… https://t.co/kyg7wNRjIv",FALSE,4,NA,2022-12-06 04:53:51,TRUE,NA,"1599990479801966593",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IGSquawk",0,FALSE,FALSE,NA,NA
"45","RT @valvimangal97: -German FM - Why is India still buying so much oil from Russia?  

-Dr.Jaishankar- Europe has purchased 6-8% more natura…",FALSE,0,NA,2022-12-06 04:47:53,FALSE,NA,"1599988978890903552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SanataniBee",1,TRUE,FALSE,NA,NA
"46","@Abhishekkar_ Sir 
How to trade in Natural Gas and CRUDE OIL
Plz Give some stretegy",FALSE,1,"Abhishekkar_",2022-12-06 04:40:03,FALSE,"1599787932088508417","1599987007081840640","2391945348","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManishRaghavan6",0,FALSE,FALSE,NA,NA
"47","@Abe8340 @AbeCamara323 @gbmz64 @GavinNewsom Let me educate you, under Trump our country produced more natural gas a… https://t.co/Dcluw1v6Xh",FALSE,0,"Abe8340",2022-12-06 04:39:11,TRUE,"1599974989523955713","1599986790135320576","1591861478629335040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adventurer4lyfe",1,FALSE,FALSE,NA,NA
"48","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 04:38:20,FALSE,NA,"1599986573994786816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MortesaMoussavi",15,TRUE,FALSE,NA,NA
"49","We are in the middle of the fossil fuel phase out, alive and kicking because battery, solar and wind based renewabl… https://t.co/ThVcKp0MOL",FALSE,0,NA,2022-12-06 04:36:04,TRUE,NA,"1599986003715928065",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","UPlantATree",0,FALSE,FALSE,NA,NA
"50","@POTUS But diesel, heating oil and natural gas is way up!!  And it's winter.  What a demrat loser. https://t.co/hKueo4GLWd",FALSE,0,"POTUS",2022-12-06 04:34:36,FALSE,"1599823764669202432","1599985635325984773","1349149096909668363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rperales701",0,FALSE,FALSE,NA,NA
"51","RT @BrianGitt: Nuclear power is 30X better than wind &amp; solar based on how much energy is required to generate a usable unit of power. 

Ene…",FALSE,0,NA,2022-12-06 04:32:59,FALSE,NA,"1599985228323336192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niw_andy",248,TRUE,FALSE,NA,NA
"52","Just see the amount of natrula gas these European countries are buying....., but according to them buying russian o… https://t.co/ydmX0cbtY5",FALSE,0,"HeadOfMay",2022-12-06 04:32:07,TRUE,"1599983239157817345","1599985010660249600","1295556909022326784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeadOfMay",0,FALSE,FALSE,NA,NA
"53","@todddickinson @SullyCNBC You mean Biden, in 2016? https://t.co/YeSxKcBver",FALSE,0,"todddickinson",2022-12-06 04:31:33,FALSE,"1599819391352594433","1599984866388385792","258549849","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JumpinJDC",0,FALSE,FALSE,NA,NA
"54","RT @SullyCNBC: Europe's energy crisis is starting, not ending.  

Today is day #1 of the new normal for oil and natural gas. 

Tune into CN…",FALSE,0,NA,2022-12-06 04:24:20,FALSE,NA,"1599983052801060864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bubbas49",23,TRUE,FALSE,NA,NA
"55","@pauluni17 @AVindman @elonmusk No company in the United States pays even 1 cent in taxes. They pass them onto consu… https://t.co/aCH23gJYj3",FALSE,0,"pauluni17",2022-12-06 04:17:44,TRUE,"1589730518404243457","1599981392519393280","1557329005992345601","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BillSekerak",0,FALSE,FALSE,NA,NA
"56","@vijayshan Natural Gas thala. They have very little oil.",FALSE,1,"vijayshan",2022-12-06 04:16:54,FALSE,"1599980730993741825","1599981182271516673","1208624601426620416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samosawadi",0,FALSE,FALSE,NA,NA
"57","-German FM - Why is India still buying so much oil from Russia?  

-Dr.Jaishankar- Europe has purchased 6-8% more n… https://t.co/Kd0grlj0Dk",FALSE,11,NA,2022-12-06 04:16:47,TRUE,NA,"1599981151640514560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","valvimangal97",1,FALSE,FALSE,NA,NA
"58","PXP ENERGY Corp. has fully acquired Pitkin Petroleum Ltd. the Pangilinan-led oil and natural gas firm announced on… https://t.co/JZIWosrLOv",FALSE,0,NA,2022-12-06 04:15:00,TRUE,NA,"1599980701956591616",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","bworldph",0,FALSE,FALSE,NA,NA
"59","RT @SullyCNBC: Europe's energy crisis is starting, not ending.  

Today is day #1 of the new normal for oil and natural gas. 

Tune into CN…",FALSE,0,NA,2022-12-06 04:14:08,FALSE,NA,"1599980485236490241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALaCarteCharts",23,TRUE,FALSE,NA,NA
"60","@StrangerJosh11 Canada relies so much on hydroelectric they literally call their power bill ""the hydro bill"".

And… https://t.co/vMhtilCZse",FALSE,0,"StrangerJosh11",2022-12-06 04:14:06,TRUE,"1599975047938310144","1599980476881436673","883065986","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","scotiej18",0,FALSE,FALSE,NA,NA
"61","@GovStitt The world ain’t CA but it may seem like it to you. “All told, according to the International Energy Agenc… https://t.co/FyVqXxFV4J",FALSE,1,"GovStitt",2022-12-06 04:13:28,TRUE,"1599883332422336513","1599980316357103616","865210877678686208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RioTiempo",0,FALSE,FALSE,NA,NA
"62","@A_Milewski I have a invention that makes wind and solar OBSOLETE. It creates non stop, net 0, free, fuelless power… https://t.co/7VqeVVKcH4",FALSE,0,"A_Milewski",2022-12-06 04:13:01,TRUE,"1590717491495387136","1599980202439737344","18379750","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wish_brian",0,FALSE,FALSE,NA,NA
"63","RT @GernBla66740356: @stacey_wallen Whenever I hear the term ""fossil fuel"" I just giggle. If it was dinosaur juice we would have run out lo…",FALSE,0,NA,2022-12-06 04:12:55,FALSE,NA,"1599980180927152129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WesKord",7,TRUE,FALSE,NA,NA
"64","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 04:12:33,FALSE,NA,"1599980087675617280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mj_saberinik",15,TRUE,FALSE,NA,NA
"65","@Thisisn0tok @SquattingGopnik @blackintheempir Yes Libya, we destroyed their country because Gaddafi didn't want to… https://t.co/LnwrWNJCS4",FALSE,0,"Thisisn0tok",2022-12-06 04:03:15,TRUE,"1599976724036390914","1599977745835913216","1510903069340573696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shipoar",0,FALSE,FALSE,NA,NA
"66","EU &amp; G7's Russian Oil Cap: With India diversifying its energy sources, Minister of Petroleum &amp; Natural Gas Hardeep… https://t.co/wWc1sZPpLy",FALSE,3,NA,2022-12-06 04:00:00,TRUE,NA,"1599976929842569216",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","bqprime",0,FALSE,FALSE,NA,NA
"67","@stacey_wallen Whenever I hear the term ""fossil fuel"" I just giggle. If it was dinosaur juice we would have run out… https://t.co/wh3rCNHfP6",FALSE,19,"stacey_wallen",2022-12-06 03:57:47,TRUE,"1599967962449911808","1599976372557869056","1518796055902662657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GernBla66740356",7,FALSE,FALSE,NA,NA
"68","Cost of natural gas delivered to your house by month.(12.0312.1812.9814.0117.7722.7024.6325.6424.60) Why when oil c… https://t.co/G9pi2rmZoY",FALSE,0,NA,2022-12-06 03:53:24,TRUE,NA,"1599975266553823232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdamRayForCongr",0,FALSE,FALSE,NA,NA
"69","@AntiNickname @questauthority @DomoRobato @dmschmeyer @E_Chrstnsn @NickBlas @martyG1214 @TheEpicWario @vicmignogna… https://t.co/zX9EhrewKd",FALSE,2,"AntiNickname",2022-12-06 03:38:14,TRUE,"1599970855089733632","1599971449259069440","14369639","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goobermunch",0,FALSE,FALSE,NA,NA
"70","Natural gas creates fewer emissions than coal when burned, but producing/transporting gas releases huge amounts of… https://t.co/OAaI3jIk9b",FALSE,0,NA,2022-12-06 03:35:17,TRUE,NA,"1599970707169218563",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GridwerksPV",0,FALSE,FALSE,NA,NA
"71","RT @farrukh_shamsi: If they could just strike oil or put a natural gas pipeline there, the world (especially the United States and Israel)…",FALSE,0,NA,2022-12-06 03:33:53,FALSE,NA,"1599970354021089281",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grannysidney",3,TRUE,FALSE,NA,NA
"72","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 03:30:25,FALSE,NA,"1599969484085026816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OttomanRestorer",15,TRUE,FALSE,NA,NA
"73","RT @SenJohnKennedy: America can produce every drop of oil &amp; natural gas that we need &amp; still have extra to sell to our friends. 

That pres…",FALSE,0,NA,2022-12-06 03:30:08,FALSE,NA,"1599969411145687041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Liberty__76",1105,TRUE,FALSE,NA,NA
"74","RT @Ayei_Eloheichem: .@panyiszabolcs: ""Hungary’s softly-softly approach towards a belligerent Russia has already reached a level where econ…",FALSE,0,NA,2022-12-06 03:27:31,FALSE,NA,"1599968754917867520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RLGottwald",6,TRUE,FALSE,NA,NA
"75","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 03:24:00,FALSE,NA,"1599967870141636608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NTruthurtz",15,TRUE,FALSE,NA,NA
"76","@realDailyWire If a child wakes up with nightmares over the climate it’s because the adults  have touted lies. We h… https://t.co/Y1wlkieaiB",FALSE,0,"realDailyWire",2022-12-06 03:20:22,TRUE,"1599790465355681792","1599966955737591808","4081106480","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bridget1125598",0,FALSE,FALSE,NA,NA
"77","@WhittierCal @ProudElephantUS However, he’s rationing water to farmers hamstringing the oil/natural gas industry.",FALSE,0,"WhittierCal",2022-12-06 03:11:52,FALSE,"1599918684197523461","1599964814616723456","902976894378819584","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uninfluencer2",0,FALSE,FALSE,NA,NA
